# Wind Estimator
#
# Q = diag( 0.01000000 0.01000000 0.01000000 0.00010000 0.00010000 0.00010000 0.00000001 )
# R = diag( 0.25000000 0.25000000 0.25000000 0.25000000 0.00000400 )
# ki = 0.00000
# alpha = 0.50000
# beta = 2.00000
#
p q r ax ay az q1 q2 q3 q4 vkx vky vkz va aoa u v w wx wy wz vas t
-0.00364 0.12946 0.28190 -2.016 -3.993 -1.588 0.1679 0.0518 0.2055 0.9628 -17.61656 7.84580 0.01678 15.35203 0.01936 12.735 -5.250 0.231 -8.501 1.588 1.824 0.865 210400
-0.00103 0.13474 0.28257 -1.939 -4.146 -1.498 0.1549 0.0507 0.2106 0.9639 -17.90876 7.30088 0.04921 15.41349 0.01779 12.857 -5.073 0.215 -8.395 1.503 1.795 0.866 210500
-0.00673 0.13059 0.28226 -1.663 -4.031 -1.558 0.1415 0.0460 0.2067 0.9670 -18.06009 6.99825 0.05645 15.49508 0.01824 12.978 -4.933 0.221 -8.287 1.423 1.765 0.867 210600
-0.00326 0.13563 0.28183 -1.754 -4.287 -1.494 0.1286 0.0447 0.2119 0.9678 -18.32580 6.42851 0.09788 15.58662 0.01750 13.126 -4.745 0.215 -8.176 1.347 1.734 0.868 210700
-0.00568 0.13147 0.28208 -1.465 -4.270 -1.599 0.1149 0.0402 0.2079 0.9705 -18.46267 6.11214 0.10490 15.38566 0.01777 13.228 -4.582 0.219 -8.068 1.280 1.703 0.869 210800
-0.00004 0.13675 0.28138 -1.434 -4.373 -1.579 0.1019 0.0387 0.2131 0.9709 -18.69520 5.53513 0.14572 15.37956 0.01779 13.343 -4.389 0.222 -7.960 1.216 1.671 0.870 210900
-0.00356 0.13357 0.28078 -1.382 -4.245 -1.605 0.0882 0.0342 0.2091 0.9733 -18.81758 5.21557 0.15484 15.43617 0.01758 13.470 -4.230 0.221 -7.850 1.159 1.639 0.870 211000
0.00646 0.13764 0.28147 -1.171 -4.527 -1.528 0.0752 0.0324 0.2146 0.9733 -19.01165 4.62283 0.19467 15.24632 0.01846 13.565 -4.024 0.234 -7.745 1.107 1.607 0.871 211100
0.00404 0.13447 0.28173 -1.022 -4.362 -1.653 0.0611 0.0280 0.2109 0.9752 -19.10970 4.29255 0.20422 15.39086 0.01935 13.678 -3.868 0.248 -7.637 1.061 1.575 0.872 211200
0.00138 0.13975 0.28333 -0.925 -4.529 -1.510 0.0482 0.0261 0.2165 0.9747 -19.27514 3.68259 0.23602 15.33608 0.01914 13.787 -3.674 0.249 -7.532 1.018 1.542 0.873 211300
-0.00847 0.13657 0.28331 -0.771 -4.560 -1.664 0.0341 0.0218 0.2121 0.9764 -19.35849 3.34455 0.24174 15.41801 0.01703 13.902 -3.510 0.223 -7.425 0.982 1.509 0.874 211400
-0.00596 0.14160 0.28301 -0.678 -4.675 -1.600 0.0209 0.0198 0.2172 0.9757 -19.48712 2.72333 0.27185 15.45554 0.01941 14.030 -3.317 0.253 -7.319 0.949 1.475 0.874 211500
-0.01263 0.13745 0.28283 -0.553 -4.464 -1.735 0.0066 0.0155 0.2124 0.9770 -19.55309 2.37945 0.27913 15.41648 0.02153 14.143 -3.170 0.285 -7.215 0.923 1.441 0.875 211600
-0.00916 0.14152 0.28241 -0.457 -4.667 -1.587 -0.0066 0.0130 0.2171 0.9760 -19.64302 1.75466 0.30408 15.33644 0.01886 14.247 -2.982 0.255 -7.115 0.899 1.407 0.876 211700
-0.01090 0.13737 0.28036 -0.289 -4.592 -1.619 -0.0209 0.0088 0.2122 0.9770 -19.68470 1.40831 0.31000 15.35236 0.01922 14.350 -2.824 0.260 -7.017 0.881 1.373 0.877 211800
-0.00621 0.14143 0.27978 -0.167 -4.582 -1.657 -0.0339 0.0063 0.2170 0.9756 -19.74074 0.77918 0.33235 15.20583 0.01830 14.437 -2.649 0.249 -6.924 0.865 1.340 0.877 211900
-0.00864 0.13825 0.28003 -0.012 -4.558 -1.679 -0.0482 0.0023 0.2122 0.9760 -19.76015 0.43263 0.33674 15.47106 0.01717 14.554 -2.506 0.235 -6.828 0.855 1.307 0.878 212000
0.00016 0.14256 0.27892 0.109 -4.494 -1.802 -0.0612 -0.0004 0.2171 0.9742 -19.77983 -0.19559 0.35227 15.26662 0.02099 14.647 -2.351 0.286 -6.738 0.846 1.272 0.879 212100
-0.00107 0.13816 0.27902 0.371 -4.551 -1.670 -0.0755 -0.0043 0.2124 0.9743 -19.78171 -0.54247 0.35558 15.55874 0.01895 14.758 -2.213 0.265 -6.646 0.843 1.238 0.879 212200
-0.00413 0.14467 0.27945 0.474 -4.732 -1.621 -0.0885 -0.0072 0.2174 0.9720 -19.76215 -1.17293 0.37231 15.47450 0.01906 14.865 -2.042 0.267 -6.557 0.841 1.204 0.880 212300
-0.01274 0.14026 0.27952 0.487 -4.506 -1.720 -0.1031 -0.0110 0.2121 0.9717 -19.74282 -1.51790 0.37474 15.51682 0.01781 14.976 -1.922 0.252 -6.472 0.845 1.171 0.881 212400
-0.00927 0.14336 0.27910 0.786 -4.583 -1.744 -0.1160 -0.0141 0.2166 0.9692 -19.68484 -2.14990 0.39089 15.21844 0.01857 15.037 -1.771 0.262 -6.395 0.847 1.139 0.881 212500
-0.01827 0.14115 0.27800 0.902 -4.514 -1.782 -0.1305 -0.0178 0.2110 0.9686 -19.64219 -2.49544 0.39321 15.60683 0.01923 15.150 -1.652 0.273 -6.313 0.856 1.106 0.882 212600
-0.01396 0.14230 0.27649 0.941 -4.634 -1.691 -0.1434 -0.0211 0.2152 0.9658 -19.54226 -3.11940 0.39541 15.42287 0.01801 15.243 -1.502 0.259 -6.238 0.864 1.073 0.882 212700
-0.01530 0.14011 0.27563 1.089 -4.407 -1.797 -0.1582 -0.0245 0.2095 0.9646 -19.47676 -3.45753 0.39238 15.63590 0.01892 15.355 -1.400 0.272 -6.163 0.877 1.041 0.883 212800
-0.01101 0.14223 0.27387 1.362 -4.478 -1.747 -0.1709 -0.0280 0.2138 0.9614 -19.33730 -4.07668 0.40154 15.59377 0.01871 15.446 -1.263 0.272 -6.090 0.891 1.008 0.883 212900
-0.01332 0.13782 0.27313 1.396 -4.318 -1.732 -0.1851 -0.0312 0.2082 0.9599 -19.25283 -4.41285 0.40192 15.51114 0.01736 15.525 -1.164 0.255 -6.024 0.906 0.978 0.884 213000
-0.00671 0.14214 0.27230 1.585 -4.383 -1.682 -0.1976 -0.0347 0.2124 0.9564 -19.07677 -5.01636 0.40279 15.39714 0.01846 15.590 -1.033 0.270 -5.961 0.920 0.947 0.884 213100
-0.00926 0.13773 0.27159 1.619 -4.293 -1.859 -0.2116 -0.0378 0.2069 0.9545 -18.97368 -5.34720 0.40125 15.67596 0.01899 15.695 -0.942 0.279 -5.897 0.939 0.916 0.885 213200
-0.01322 0.14083 0.27091 1.845 -4.374 -1.750 -0.2240 -0.0414 0.2110 0.9506 -18.76657 -5.93731 0.39726 15.56589 0.01861 15.777 -0.816 0.276 -5.838 0.957 0.885 0.885 213300
-0.02441 0.13764 0.27010 1.836 -4.189 -1.767 -0.2383 -0.0440 0.2048 0.9483 -18.64447 -6.25917 0.39154 15.38257 0.01808 15.836 -0.734 0.270 -5.785 0.974 0.857 0.886 213400
-0.01877 0.13880 0.26940 2.127 -4.188 -1.733 -0.2508 -0.0477 0.2081 0.9442 -18.40299 -6.82848 0.38432 15.57581 0.01732 15.914 -0.623 0.259 -5.731 0.994 0.827 0.886 213500
-0.02791 0.13561 0.26733 2.137 -3.979 -1.771 -0.2649 -0.0502 0.2017 0.9416 -18.25970 -7.13958 0.38005 15.72960 0.01737 16.009 -0.552 0.261 -5.679 1.017 0.798 0.886 213600
-0.02360 0.13652 0.26582 2.286 -4.064 -1.715 -0.2770 -0.0538 0.2049 0.9372 -17.98253 -7.69490 0.37206 15.53356 0.01670 16.076 -0.448 0.252 -5.632 1.036 0.770 0.887 213700
-0.02607 0.13553 0.26388 2.274 -3.829 -1.787 -0.2908 -0.0560 0.1985 0.9343 -17.82283 -7.99466 0.37162 15.49457 0.01672 16.138 -0.389 0.253 -5.589 1.057 0.743 0.887 213800
-0.02274 0.13425 0.26250 2.489 -3.811 -1.835 -0.3028 -0.0599 0.2014 0.9296 -17.51727 -8.52170 0.35293 15.72728 0.01703 16.226 -0.302 0.258 -5.543 1.079 0.715 0.888 213900
-0.02215 0.13009 0.26139 2.531 -3.608 -1.838 -0.3166 -0.0618 0.1950 0.9262 -17.34105 -8.80340 0.34929 15.80154 0.01743 16.312 -0.253 0.266 -5.501 1.104 0.688 0.888 214000
-0.01555 0.13223 0.26057 2.734 -3.663 -1.769 -0.3283 -0.0657 0.1981 0.9212 -17.00596 -9.30796 0.33693 15.73131 0.01636 16.383 -0.171 0.252 -5.461 1.126 0.661 0.888 214100
-0.01693 0.12904 0.25947 2.764 -3.475 -1.890 -0.3417 -0.0675 0.1921 0.9175 -16.81525 -9.57879 0.33039 15.75248 0.01592 16.452 -0.128 0.245 -5.424 1.150 0.636 0.888 214200
-0.01893 0.12997 0.25878 2.979 -3.472 -1.749 -0.3530 -0.0716 0.1952 0.9122 -16.45019 -10.05969 0.32436 15.67521 0.01546 16.505 -0.050 0.238 -5.389 1.171 0.612 0.889 214300
-0.03189 0.12679 0.25943 2.955 -3.258 -1.819 -0.3666 -0.0730 0.1887 0.9081 -16.24317 -10.31597 0.32196 15.71076 0.01663 16.563 -0.016 0.256 -5.357 1.194 0.588 0.889 214400
-0.02642 0.12674 0.25753 3.209 -3.282 -1.812 -0.3780 -0.0768 0.1910 0.9026 -15.85886 -10.77118 0.30727 15.70121 0.01485 16.614 0.054 0.231 -5.327 1.215 0.564 0.889 214500
-0.03664 0.12453 0.25659 2.937 -2.892 -1.694 -0.3913 -0.0779 0.1842 0.8983 -15.64227 -11.00945 0.30360 15.58273 0.01602 16.651 0.065 0.250 -5.300 1.234 0.542 0.889 214600
-0.03115 0.12351 0.25493 3.257 -3.058 -1.808 -0.4026 -0.0816 0.1861 0.8925 -15.23501 -11.43207 0.28693 15.49324 0.01685 16.682 0.121 0.262 -5.275 1.250 0.520 0.890 214700
-0.03276 0.12033 0.25189 3.197 -2.924 -1.900 -0.4151 -0.0826 0.1794 0.8881 -15.00487 -11.65845 0.28175 15.55055 0.01780 16.727 0.145 0.278 -5.252 1.268 0.499 0.890 214800
-0.02728 0.11906 0.25023 3.362 -2.778 -1.770 -0.4262 -0.0862 0.1813 0.8821 -14.58125 -12.05032 0.26069 15.87275 0.01683 16.803 0.197 0.266 -5.227 1.290 0.476 0.890 214900
-0.02684 0.11588 0.24791 3.365 -2.684 -1.855 -0.4385 -0.0868 0.1749 0.8772 -14.34511 -12.26005 0.25152 15.70572 0.01658 16.854 0.217 0.262 -5.206 1.309 0.456 0.890 215000
-0.02027 0.11584 0.24709 3.430 -2.632 -1.879 -0.4488 -0.0907 0.1770 0.8712 -13.90401 -12.62341 0.23784 15.71675 0.01607 16.908 0.260 0.253 -5.186 1.327 0.436 0.890 215100
-0.02063 0.11265 0.24611 3.462 -2.378 -1.747 -0.4612 -0.0912 0.1710 0.8659 -13.65697 -12.81295 0.23317 15.74407 0.01482 16.950 0.271 0.236 -5.167 1.345 0.417 0.890 215200
-0.02463 0.11262 0.24544 3.562 -2.392 -1.722 -0.4714 -0.0951 0.1731 0.8595 -13.20468 -13.14399 0.21898 15.75844 0.01662 17.001 0.311 0.262 -5.149 1.362 0.397 0.891 215300
-0.03460 0.11041 0.24447 3.465 -2.172 -1.789 -0.4835 -0.0951 0.1666 0.8540 -12.95142 -13.31799 0.21356 15.87444 0.01536 17.059 0.309 0.246 -5.133 1.381 0.379 0.891 215400
-0.02719 0.10940 0.24256 3.619 -2.093 -1.810 -0.4935 -0.0987 0.1681 0.8476 -12.48716 -13.62228 0.19994 15.65519 0.01699 17.083 0.336 0.269 -5.117 1.396 0.361 0.891 215500
-0.03945 0.10841 0.24091 3.405 -2.010 -1.794 -0.5052 -0.0985 0.1617 0.8420 -12.22861 -13.78262 0.19477 15.74801 0.01518 17.128 0.325 0.246 -5.104 1.411 0.344 0.891 215600
-0.03398 0.10521 0.23925 3.610 -1.864 -1.782 -0.5149 -0.1020 0.1629 0.8354 -11.75262 -14.05694 0.17893 15.70356 0.01544 17.158 0.347 0.247 -5.090 1.425 0.327 0.891 215700
-0.03448 0.10301 0.23706 3.537 -1.781 -1.794 -0.5263 -0.1017 0.1567 0.8295 -11.48916 -14.19811 0.17440 15.98466 0.01638 17.227 0.344 0.263 -5.078 1.443 0.311 0.891 215800
-0.03135 0.10079 0.23447 3.716 -1.658 -1.666 -0.5356 -0.1053 0.1579 0.8229 -11.00197 -14.43672 0.16076 15.74484 0.01374 17.248 0.374 0.224 -5.066 1.456 0.295 0.891 215900
-0.02952 0.09859 0.23321 3.675 -1.557 -1.696 -0.5467 -0.1047 0.1520 0.8167 -10.73491 -14.56394 0.15765 15.74025 0.01506 17.274 0.375 0.241 -5.057 1.468 0.281 0.891 216000
-0.02625 0.09760 0.23183 3.658 -1.444 -1.725 -0.5561 -0.1083 0.1532 0.8096 -10.25023 -14.77237 0.14080 15.84720 0.01556 17.313 0.389 0.250 -5.046 1.482 0.266 0.891 216100
-0.02469 0.09662 0.23037 3.663 -1.236 -1.764 -0.5671 -0.1077 0.1475 0.8032 -9.98052 -14.87956 0.13776 15.84679 0.01392 17.339 0.374 0.227 -5.038 1.495 0.253 0.892 216200
