Time	UTC	GPS_lat(deg)	GPS_long(deg)	AIR_DATA:airspeed	IMU_ACCEL:az	IMU_ACCEL:ay	IMU_ACCEL:ax	IMU_MAG:mz	IMU_MAG:my	IMU_MAG:mx	IMU_GYRO:gr	IMU_GYRO:gq	IMU_GYRO:gp	WIND_INFO_RET:airspeed	WIND_INFO_RET:up	WIND_INFO_RET:north	WIND_INFO_RET:east	AOA:angle	GPS:climb	GPS:speed	GPS:course	ATTITUDE:theta	ATTITUDE:psi	ATTITUDE:phi
35.870	13:03:33.736	43.462278663	1.273088818	0.	-9.75293	-0.003906	0.952148	0.740234	-0.129395	-0.524902	0.026367	0.007812	0.012207	0.000845	0.51789	-0.12837	-0.107486	-0.445562	-15	10	0	-0.03485	2.848384	0.003489
35.920	13:03:33.786	43.462278753	1.273088815	0.	-9.795898	0.	0.956055	0.73584	-0.133301	-0.524902	0.026367	0.008301	0.012695	-0.000868	0.521795	-0.126666	-0.112475	-0.445562	-14	4	0	-0.033955	2.847367	0.003322
35.970	13:03:33.836	43.462278753	1.273088815	0.	-9.762695	-0.001953	0.952148	0.733887	-0.127441	-0.520996	0.0271	0.008301	0.012695	-0.000868	0.521795	-0.126666	-0.112475	-0.445562	-14	4	0	-0.033649	2.847152	0.003243
36.020	13:03:33.886	43.462278753	1.273088815	0.	-9.771484	-0.021484	0.944336	0.742188	-0.131348	-0.526855	0.0271	0.007812	0.012207	-0.003034	0.523738	-0.117577	-0.118249	-0.445562	-14	4	0	-0.033855	2.848095	0.00316
36.070	13:03:33.936	43.462278753	1.273088815	0.	-9.771484	-0.003906	0.944336	0.729492	-0.129395	-0.522949	0.025879	0.009033	0.012695	-0.003034	0.523738	-0.117577	-0.118249	-0.445562	-14	4	0	-0.03399	2.849551	0.003096
36.120	13:03:33.986	43.462278843	1.273088813	0.	-9.776367	-0.006836	0.93457	0.73584	-0.131348	-0.528809	0.026367	0.007324	0.012695	-0.00236	0.527441	-0.109603	-0.121659	-0.445562	-9	3	0	-0.03399	2.849551	0.003096
36.170	13:03:34.036	43.462278843	1.273088813	0.	-9.762695	-0.003906	0.949219	0.729492	-0.137695	-0.524902	0.026367	0.007324	0.012207	-0.00236	0.527441	-0.109603	-0.121659	-0.445562	-9	3	0	-0.034493	2.850653	0.003047
36.220	13:03:34.086	43.462278843	1.273088813	0.	-9.759766	-0.026367	0.927734	0.750488	-0.139648	-0.538574	0.0271	0.007812	0.013184	-0.001929	0.531963	-0.103465	-0.124114	-0.445562	-9	3	0	-0.035607	2.850253	0.003189
36.270	13:03:34.136	43.462278843	1.273088813	0.	-9.774414	-0.001953	0.939453	0.731445	-0.133301	-0.530762	0.0271	0.008301	0.013184	-0.001929	0.531963	-0.103465	-0.124114	-0.445562	-9	3	0	-0.03639	2.847943	0.003267
36.320	13:03:34.186	43.462278843	1.273088813	0.	-9.743164	0.001953	0.949219	0.746582	-0.125488	-0.530762	0.026367	0.007812	0.013672	0.000176	0.538294	-0.104352	-0.123451	-0.446697	-22	9	0	-0.036869	2.847082	0.003352
36.370	13:03:34.236	43.462278843	1.273088813	0.	-9.748047	-0.003906	0.939453	0.733887	-0.125488	-0.540527	0.0271	0.007812	0.012207	0.000176	0.538294	-0.104352	-0.123451	-0.445562	-22	9	0	-0.03689	2.849107	0.003636
36.420	13:03:34.286	43.462278843	1.273088813	0.	-9.748047	-0.011719	0.942383	0.746582	-0.137695	-0.524902	0.027588	0.007324	0.012695	0.000885	0.546301	-0.109995	-0.121746	-0.445562	-22	9	0	-0.036494	2.849686	0.004186
36.470	13:03:34.336	43.462278843	1.273088813	0.	-9.762695	-0.003906	0.932617	0.729492	-0.127441	-0.522949	0.025879	0.007812	0.012695	0.000885	0.546301	-0.109995	-0.121746	-0.446697	-22	9	0	-0.036234	2.850288	0.004551
36.520	13:03:34.386	43.462278843	1.273088813	0.	-9.762695	0.013672	0.954102	0.740234	-0.131348	-0.526855	0.025879	0.007812	0.013184	-0.000344	0.548974	-0.111667	-0.117794	-0.446697	-20	8	0	-0.036057	2.849393	0.00476
36.570	13:03:34.436	43.462278843	1.273088813	0.	-9.771484	0.008789	0.944336	0.729492	-0.141602	-0.526855	0.026367	0.007812	0.013672	-0.000344	0.548974	-0.111667	-0.117794	-0.446697	-20	8	0	-0.036143	2.849196	0.004784
36.620	13:03:34.486	43.462278843	1.273088813	0.	-9.754883	-0.018555	0.949219	0.723145	-0.129395	-0.524902	0.0271	0.007812	0.012207	-0.000892	0.546813	-0.111827	-0.115851	-0.446697	-20	8	0	-0.036445	2.84957	0.004545
36.670	13:03:34.536	43.462278843	1.273088813	0.	-9.771484	-0.018555	0.916016	0.733887	-0.139648	-0.526855	0.027588	0.008301	0.013672	-0.000892	0.546813	-0.111827	-0.115851	-0.446697	-20	8	0	-0.036643	2.850354	0.004345
36.720	13:03:34.586	43.462278933	1.273088810	0.	-9.754883	-0.003906	0.963867	0.725098	-0.133301	-0.528809	0.025879	0.007324	0.010986	-0.000342	0.543753	-0.114787	-0.116288	-0.446697	-27	8	0	-0.036767	2.848496	0.0042
36.770	13:03:34.636	43.462278933	1.273088810	0.	-9.746094	-0.006836	0.947266	0.748535	-0.129395	-0.526855	0.0271	0.009521	0.01416	-0.000342	0.543753	-0.114787	-0.116288	-0.445562	-27	8	0	-0.036929	2.848866	0.003429
36.820	13:03:34.686	43.462278933	1.273088810	0.	-9.746094	-0.013672	0.954102	0.746582	-0.133301	-0.532715	0.026367	0.007812	0.012695	-0.000585	0.536166	-0.118476	-0.116604	-0.445562	-27	8	0	-0.03703	2.84871	0.002617
36.870	13:03:34.736	43.462278933	1.273088810	0.	-9.754883	0.001953	0.956055	0.754883	-0.125488	-0.524902	0.0271	0.008301	0.013184	-0.000585	0.536166	-0.118476	-0.116604	-0.445562	-27	8	0	-0.037097	2.846913	0.002024
36.920	13:03:34.786	43.462279113	1.273088805	0.	-9.764648	-0.021484	0.96582	0.729492	-0.127441	-0.526855	0.026367	0.007812	0.013184	-0.000452	0.527235	-0.124554	-0.122764	-0.445562	-24	7	0	-0.037099	2.847396	0.001672
36.970	13:03:34.836	43.462279113	1.273088805	0.	-9.762695	0.008789	0.958984	0.746582	-0.133301	-0.522949	0.026367	0.006836	0.011475	-0.000452	0.527235	-0.124554	-0.122764	-0.445562	-24	7	0	-0.036693	2.849948	0.002057
37.020	13:03:34.886	43.462279113	1.273088805	0.	-9.705078	-0.011719	0.942383	0.744141	-0.141602	-0.528809	0.026367	0.008301	0.01416	-0.000512	0.519515	-0.129736	-0.126706	-0.445562	-24	7	0	-0.036217	2.851658	0.002681
37.070	13:03:34.936	43.462279113	1.273088805	0.	-9.779297	-0.018555	0.954102	0.733887	-0.123047	-0.530762	0.0271	0.007324	0.012207	-0.000512	0.519515	-0.129736	-0.126706	-0.445562	-24	7	0	-0.035865	2.850951	0.003142
37.120	13:03:34.986	43.462279113	1.273088805	0.	-9.731445	-0.006836	0.932617	0.725098	-0.127441	-0.528809	0.026367	0.008301	0.012695	4.9e-05	0.521527	-0.128446	-0.123028	-0.445562	-28	7	0	-0.03564	2.850499	0.0034
37.170	13:03:35.036	43.462279113	1.273088805	0.	-9.762695	-0.008789	0.942383	0.740234	-0.129395	-0.536621	0.026367	0.007812	0.012695	4.9e-05	0.521527	-0.128446	-0.123028	-0.445562	-28	7	0	-0.035519	2.848875	0.003705
37.220	13:03:35.086	43.462279113	1.273088805	0.	-9.764648	0.013672	0.952148	0.729492	-0.131348	-0.530762	0.026367	0.008301	0.013184	-0.00111	0.519073	-0.125549	-0.120768	-0.445562	-28	7	0	-0.035536	2.854118	0.003969
37.270	13:03:35.136	43.462279113	1.273088805	0.	-9.769531	0.001953	0.944336	0.744141	-0.145508	-0.526855	0.026367	0.007324	0.01416	-0.00111	0.519073	-0.125549	-0.120768	-0.445562	-28	7	0	-0.03554	2.854869	0.004161
37.320	13:03:35.186	43.462279203	1.273088803	0.	-9.75	-0.011719	0.9375	0.744141	-0.135254	-0.526855	0.027588	0.007324	0.013184	-0.001581	0.508407	-0.122724	-0.118245	-0.445562	-35	8	0	-0.035551	2.850575	0.004289
37.370	13:03:35.236	43.462279203	1.273088803	0.	-9.78125	0.011719	0.960938	0.740234	-0.129395	-0.522949	0.026367	0.007812	0.012207	-0.001581	0.508407	-0.122724	-0.118245	-0.445562	-35	8	0	-0.035844	2.85056	0.004264
37.420	13:03:35.286	43.462279203	1.273088803	0.	-9.746094	-0.013672	0.952148	0.737793	-0.139648	-0.524902	0.026367	0.009033	0.01416	-0.001522	0.49443	-0.120824	-0.117825	-0.445562	-35	8	0	-0.036447	2.853343	0.00419
37.470	13:03:35.336	43.462279203	1.273088803	0.	-9.714844	0.003906	0.947266	0.754883	-0.133301	-0.534668	0.0271	0.009033	0.013184	-0.001522	0.49443	-0.120824	-0.117825	-0.445562	-35	8	0	-0.036796	2.850793	0.004127
37.520	13:03:35.386	43.462279203	1.273088803	0.	-9.75293	-0.013672	0.9375	0.742188	-0.133301	-0.528809	0.026367	0.008301	0.013184	-0.000847	0.481828	-0.123175	-0.118069	-0.445562	-26	10	0	-0.037029	2.84965	0.004112
37.570	13:03:35.436	43.462279203	1.273088803	0.	-9.759766	-0.006836	0.947266	0.748535	-0.125488	-0.524902	0.026367	0.007324	0.01416	-0.000847	0.481828	-0.123175	-0.118069	-0.445562	-26	10	0	-0.038009	2.848401	0.003973
37.620	13:03:35.486	43.462279203	1.273088803	0.	-9.797852	-0.016602	0.958984	0.733887	-0.137695	-0.530762	0.025879	0.009033	0.013672	2e-06	0.47672	-0.127206	-0.117317	-0.445562	-26	10	0	-0.039031	2.847803	0.003893
37.670	13:03:35.536	43.462279203	1.273088803	0.	-9.764648	0.	0.93457	0.725098	-0.131348	-0.522949	0.027588	0.007812	0.012207	2e-06	0.47672	-0.127206	-0.117317	-0.445562	-26	10	0	-0.039031	2.847803	0.003893
37.720	13:03:35.586	43.462279113	1.273088805	0.	-9.746094	0.011719	0.949219	0.73584	-0.135254	-0.532715	0.0271	0.008301	0.013672	0.000673	0.473412	-0.138147	-0.114017	-0.445562	-13	17	0	-0.040109	2.850004	0.003683
37.770	13:03:35.636	43.462279113	1.273088805	0.	-9.805664	0.006836	0.944336	0.733887	-0.139648	-0.530762	0.026367	0.007324	0.012695	0.000673	0.473412	-0.138147	-0.114017	-0.445562	-13	17	0	-0.038945	2.850413	0.003434
37.820	13:03:35.686	43.462279113	1.273088805	0.	-9.75293	0.006836	0.949219	0.729492	-0.129395	-0.530762	0.0271	0.007812	0.013184	0.0026	0.47747	-0.151746	-0.111614	-0.445562	-13	17	0	-0.037431	2.850631	0.003157
37.870	13:03:35.736	43.462279113	1.273088805	0.	-9.731445	0.001953	0.960938	0.744141	-0.123047	-0.524902	0.0271	0.008301	0.012207	0.0026	0.47747	-0.151746	-0.111614	-0.445562	-13	17	0	-0.036351	2.849694	0.002983
37.920	13:03:35.786	43.462278933	1.273088810	0.	-9.72168	0.001953	0.942383	0.742188	-0.125488	-0.51709	0.026367	0.007324	0.012207	0.000461	0.485198	-0.153769	-0.114753	-0.445562	-20	5	0	-0.035668	2.849834	0.002803
37.970	13:03:35.836	43.462278933	1.273088810	0.	-9.774414	-0.011719	0.932617	0.742188	-0.129395	-0.532715	0.0271	0.008301	0.013184	0.000461	0.485198	-0.153769	-0.114753	-0.445562	-20	5	0	-0.035042	2.847508	0.002288
38.020	13:03:35.886	43.462278933	1.273088810	0.	-9.746094	-0.006836	0.952148	0.748535	-0.133301	-0.526855	0.026367	0.007812	0.012207	-0.000524	0.497148	-0.149941	-0.118626	-0.445562	-20	5	0	-0.034613	2.84707	0.001789
38.070	13:03:35.936	43.462278933	1.273088810	0.	-9.800781	-0.006836	0.944336	0.733887	-0.127441	-0.526855	0.025879	0.007812	0.013672	-0.000524	0.497148	-0.149941	-0.118626	-0.445562	-20	5	0	-0.034309	2.847701	0.001462
38.120	13:03:35.986	43.462279203	1.273088803	0.	-9.776367	0.008789	0.949219	0.742188	-0.121094	-0.515137	0.026367	0.007812	0.013672	-0.001485	0.505516	-0.144732	-0.127434	-0.445562	-25	2	0	-0.034136	2.848866	0.001308
38.170	13:03:36.036	43.462279203	1.273088803	0.	-9.767578	-0.026367	0.942383	0.746582	-0.141602	-0.524902	0.026367	0.008301	0.012695	-0.001485	0.505516	-0.144732	-0.127434	-0.445562	-25	2	0	-0.034007	2.846323	0.001933
38.220	13:03:36.086	43.462279203	1.273088803	0.	-9.764648	-0.013672	0.952148	0.748535	-0.117188	-0.528809	0.026367	0.009033	0.01416	-0.00235	0.50748	-0.13786	-0.132319	-0.445562	-25	2	0	-0.033895	2.843735	0.002815
38.270	13:03:36.136	43.462279203	1.273088803	0.	-9.769531	-0.011719	0.956055	0.744141	-0.129395	-0.530762	0.0271	0.008301	0.011475	-0.00235	0.50748	-0.13786	-0.132319	-0.445562	-25	2	0	-0.03382	2.845241	0.003357
38.320	13:03:36.186	43.462279295	1.273088924	0.	-9.731445	0.003906	0.954102	0.737793	-0.127441	-0.528809	0.0271	0.008301	0.012695	-0.002539	0.507654	-0.129306	-0.131094	-0.445562	-13	7	0	-0.033787	2.844366	0.003686
38.370	13:03:36.236	43.462279295	1.273088924	0.	-9.789062	-0.008789	0.932617	0.731445	-0.137695	-0.532715	0.025879	0.009033	0.012695	-0.002539	0.507654	-0.129306	-0.131094	-0.445562	-13	7	0	-0.033664	2.845603	0.003374
38.420	13:03:36.286	43.462279295	1.273088924	0.	-9.78125	0.003906	0.93457	0.746582	-0.129395	-0.532715	0.026367	0.008301	0.012695	-0.001357	0.512673	-0.12206	-0.131094	-0.445562	-13	7	0	-0.03356	2.843973	0.00297
38.470	13:03:36.336	43.462279295	1.273088924	0.	-9.733398	-0.013672	0.930664	0.748535	-0.121094	-0.524902	0.025879	0.007324	0.013184	-0.001357	0.512673	-0.12206	-0.131094	-0.445562	-13	7	0	-0.033485	2.843998	0.002725
38.520	13:03:36.386	43.462279293	1.273088800	0.	-9.743164	-0.001953	0.952148	0.727539	-0.119141	-0.528809	0.026367	0.009033	0.012207	-0.002042	0.516316	-0.117201	-0.138058	-0.445562	-15	3	0	-0.033483	2.843983	0.002539
38.570	13:03:36.436	43.462279293	1.273088800	0.	-9.75293	0.003906	0.944336	0.748535	-0.121094	-0.51709	0.025879	0.008301	0.014893	-0.002042	0.516316	-0.117201	-0.138058	-0.445562	-15	3	0	-0.034235	2.846783	0.00367
38.620	13:03:36.486	43.462279293	1.273088800	0.	-9.731445	0.006836	0.927734	0.73584	-0.133301	-0.530762	0.0271	0.007812	0.012207	-0.001288	0.523274	-0.112631	-0.143021	-0.445562	-15	3	0	-0.034899	2.846937	0.004675
38.670	13:03:36.536	43.462279293	1.273088800	0.	-9.748047	-0.003906	0.963867	0.744141	-0.137695	-0.519043	0.026367	0.009033	0.01416	-0.001288	0.523274	-0.112631	-0.143021	-0.445562	-15	3	0	-0.035375	2.849184	0.00532
38.720	13:03:36.586	43.462279291	1.273088677	0.	-9.748047	-0.021484	0.927734	0.742188	-0.129395	-0.530762	0.026367	0.007812	0.011475	-0.000141	0.532345	-0.110342	-0.13356	-0.445562	-11	13	0	-0.035664	2.846291	0.005747
38.770	13:03:36.636	43.462279291	1.273088677	0.	-9.757812	0.008789	0.952148	0.750488	-0.137695	-0.536621	0.0271	0.008301	0.013672	-0.000141	0.532345	-0.110342	-0.13356	-0.445562	-11	13	0	-0.03511	2.848003	0.005151
38.820	13:03:36.686	43.462279291	1.273088677	0.	-9.75293	-0.013672	0.917969	0.740234	-0.131348	-0.526855	0.0271	0.008301	0.012207	0.00028	0.540174	-0.111608	-0.126773	-0.445562	-11	13	0	-0.034305	2.847296	0.004368
38.870	13:03:36.736	43.462279291	1.273088677	0.	-9.78125	0.016602	0.963867	0.740234	-0.131348	-0.530762	0.026367	0.008301	0.011475	0.00028	0.540174	-0.111608	-0.126773	-0.445562	-11	13	0	-0.033766	2.848073	0.003743
38.920	13:03:36.786	43.462279379	1.273088550	0.	-9.75293	0.021484	0.952148	0.748535	-0.127441	-0.515137	0.0271	0.008301	0.01416	-0.000657	0.547379	-0.110793	-0.133414	-0.445562	-18	4	0	-0.033439	2.848186	0.003356
38.970	13:03:36.836	43.462279379	1.273088550	0.	-9.786133	-0.011719	0.925781	0.740234	-0.133301	-0.526855	0.0271	0.009033	0.013672	-0.000657	0.547379	-0.110793	-0.133414	-0.445562	-18	4	0	-0.0335	2.846493	0.00313
39.020	13:03:36.886	43.462279379	1.273088550	0.	-9.767578	0.003906	0.930664	0.740234	-0.123047	-0.526855	0.026367	0.007812	0.011475	-0.001811	0.552273	-0.107426	-0.140623	-0.445562	-18	4	0	-0.033611	2.846822	0.002865
39.070	13:03:36.936	43.462279379	1.273088550	0.	-9.746094	-0.008789	0.947266	0.740234	-0.125488	-0.524902	0.0271	0.006836	0.01416	-0.001811	0.552273	-0.107426	-0.140623	-0.445562	-18	4	0	-0.033711	2.84831	0.002739
39.120	13:03:36.986	43.462279377	1.273088427	0.	-9.789062	-0.011719	0.947266	0.742188	-0.119141	-0.526855	0.0271	0.007812	0.010986	-0.002012	0.552475	-0.104532	-0.145	-0.445562	-11	4	0	-0.03382	2.848797	0.002633
39.170	13:03:37.036	43.462279377	1.273088427	0.	-9.748047	0.013672	0.96582	0.742188	-0.119141	-0.536621	0.0271	0.007812	0.013672	-0.002012	0.552475	-0.104532	-0.145	-0.445562	-11	4	0	-0.03273	2.852012	0.00274
39.220	13:03:37.086	43.462279377	1.273088427	0.	-9.733398	-0.018555	0.954102	0.742188	-0.127441	-0.526855	0.025879	0.008301	0.01416	-0.001835	0.551504	-0.101756	-0.146442	-0.445562	-11	4	0	-0.031378	2.852251	0.002985
39.270	13:03:37.136	43.462279377	1.273088427	0.	-9.789062	-0.011719	0.930664	0.731445	-0.137695	-0.520996	0.025879	0.007812	0.012207	-0.001835	0.551504	-0.101756	-0.146442	-0.445562	-11	4	0	-0.03048	2.853504	0.003082
39.320	13:03:37.186	43.462279557	1.273088422	0.	-9.759766	0.016602	0.952148	0.733887	-0.137695	-0.520996	0.026367	0.009033	0.015381	-0.002447	0.5576	-0.088016	-0.145071	-0.445562	-14	11	0	-0.029958	2.854944	0.003196
39.370	13:03:37.236	43.462279557	1.273088422	0.	-9.762695	-0.006836	0.963867	0.737793	-0.133301	-0.51709	0.0271	0.008301	0.012207	-0.002447	0.5576	-0.088016	-0.145071	-0.445562	-14	11	0	-0.02998	2.851142	0.00307
39.420	13:03:37.286	43.462279557	1.273088422	0.	-9.78125	-0.006836	0.930664	0.742188	-0.133301	-0.528809	0.026367	0.007324	0.013672	-0.003776	0.561965	-0.071063	-0.144842	-0.445562	-14	11	0	-0.030291	2.848884	0.002824
39.470	13:03:37.336	43.462279557	1.273088422	0.	-9.774414	0.001953	0.932617	0.750488	-0.129395	-0.530762	0.025879	0.007324	0.010498	-0.003776	0.561965	-0.071063	-0.144842	-0.445562	-14	11	0	-0.030533	2.848551	0.002648
39.520	13:03:37.386	43.462279734	1.273088169	0.	-9.791016	0.008789	0.927734	0.750488	-0.125488	-0.522949	0.026367	0.009521	0.013184	-0.003543	0.561946	-0.060398	-0.151957	-0.445562	-12	7	0	-0.030722	2.850328	0.002469
39.570	13:03:37.436	43.462279734	1.273088169	0.	-9.762695	-0.008789	0.949219	0.737793	-0.133301	-0.522949	0.026367	0.008301	0.013672	-0.003543	0.561946	-0.060398	-0.151957	-0.445562	-12	7	0	-0.031647	2.848467	0.002186
39.620	13:03:37.486	43.462279734	1.273088169	0.	-9.776367	0.008789	0.952148	0.727539	-0.131348	-0.522949	0.026367	0.008301	0.01001	-0.003143	0.560022	-0.052	-0.156905	-0.445562	-12	7	0	-0.032473	2.848191	0.001766
39.670	13:03:37.536	43.462279734	1.273088169	0.	-9.779297	-0.003906	0.963867	0.729492	-0.131348	-0.526855	0.026367	0.009033	0.015381	-0.003143	0.560022	-0.052	-0.156905	-0.445562	-12	7	0	-0.033053	2.848116	0.001593
39.720	13:03:37.586	43.462279824	1.273088167	0.	-9.75293	-0.008789	0.947266	0.733887	-0.131348	-0.522949	0.026367	0.007812	0.011475	-0.001585	0.559697	-0.052181	-0.161518	-0.445562	-7	2	0	-0.033406	2.849616	0.001504
39.770	13:03:37.636	43.462279824	1.273088167	0.	-9.776367	-0.013672	0.949219	0.742188	-0.131348	-0.522949	0.026367	0.008301	0.01416	-0.001585	0.559697	-0.052181	-0.161518	-0.446697	-7	2	0	-0.033206	2.851135	0.001105
39.820	13:03:37.686	43.462279824	1.273088167	0.	-9.764648	-0.003906	0.960938	0.746582	-0.127441	-0.532715	0.0271	0.008301	0.012207	-0.000462	0.563113	-0.054636	-0.16211	-0.446697	-7	2	0	-0.032953	2.851095	0.000817
39.870	13:03:37.736	43.462279824	1.273088167	0.	-9.786133	-0.011719	0.930664	0.731445	-0.119141	-0.526855	0.0271	0.007812	0.013672	-0.000462	0.563113	-0.054636	-0.16211	-0.445562	-7	2	0	-0.032816	2.851389	0.000549
39.920	13:03:37.786	43.462280094	1.273088159	0.	-9.769531	-0.006836	0.956055	0.731445	-0.129395	-0.524902	0.0271	0.009033	0.013672	-0.000971	0.567419	-0.054917	-0.164737	-0.446697	-8	3	0	-0.03272	2.853	0.000513
39.970	13:03:37.836	43.462280094	1.273088159	0.	-9.767578	0.006836	0.920898	0.725098	-0.133301	-0.530762	0.026367	0.007324	0.011475	-0.000971	0.567419	-0.054917	-0.164737	-0.446697	-8	3	0	-0.033377	2.852573	0.001063
40.020	13:03:37.886	43.462280094	1.273088159	0.	-9.759766	0.003906	0.93457	0.731445	-0.125488	-0.530762	0.0271	0.008301	0.014893	-0.001233	0.572339	-0.053762	-0.166408	-0.446697	-8	3	0	-0.034197	2.851958	0.00186
40.070	13:03:37.936	43.462280094	1.273088159	0.	-9.779297	-0.016602	0.947266	0.725098	-0.129395	-0.526855	0.026367	0.007812	0.010986	-0.001233	0.572339	-0.053762	-0.166408	-0.446697	-8	3	0	-0.034735	2.851223	0.002373
40.120	13:03:37.986	43.462280094	1.273088159	0.	-9.728516	0.006836	0.949219	0.746582	-0.129395	-0.520996	0.0271	0.008301	0.014893	4.4e-05	0.577978	-0.056565	-0.160064	-0.445562	-7	7	0	-0.035132	2.850378	0.002666
40.170	13:03:38.036	43.462280094	1.273088159	0.	-9.78125	-0.008789	0.942383	0.756836	-0.135254	-0.522949	0.025879	0.009033	0.013184	4.4e-05	0.577978	-0.056565	-0.160064	-0.446697	-7	7	0	-0.035003	2.851062	0.002314
40.220	13:03:38.086	43.462280094	1.273088159	0.	-9.769531	0.003906	0.947266	0.744141	-0.135254	-0.534668	0.026367	0.007324	0.009033	0.00103	0.586929	-0.062633	-0.155703	-0.446697	-7	7	0	-0.03475	2.850107	0.001545
40.270	13:03:38.136	43.462280094	1.273088159	0.	-9.757812	-0.030273	0.960938	0.742188	-0.131348	-0.526855	0.0271	0.009521	0.016357	0.00103	0.586929	-0.062633	-0.155703	-0.446697	-7	7	0	-0.03455	2.851112	0.001131
40.320	13:03:38.186	43.462280184	1.273088157	0.	-9.786133	-0.016602	0.939453	0.733887	-0.131348	-0.519043	0.0271	0.008301	0.010498	-0.000317	0.592657	-0.067978	-0.159649	-0.446697	-4	1	0	-0.034395	2.849729	0.00093
40.370	13:03:38.236	43.462280184	1.273088157	0.	-9.779297	0.003906	0.952148	0.737793	-0.139648	-0.526855	0.0271	0.007812	0.01416	-0.000317	0.592657	-0.067978	-0.159649	-0.445562	-4	1	0	-0.034581	2.849043	0.000915
40.420	13:03:38.286	43.462280184	1.273088157	0.	-9.769531	-0.018555	0.939453	0.744141	-0.129395	-0.536621	0.025879	0.008301	0.013672	-0.000852	0.595906	-0.070841	-0.161487	-0.445562	-4	1	0	-0.034948	2.848104	0.00132
40.470	13:03:38.336	43.462280184	1.273088157	0.	-9.728516	-0.006836	0.956055	0.721191	-0.127441	-0.526855	0.0271	0.008301	0.012695	-0.000852	0.595906	-0.070841	-0.161487	-0.445562	-4	1	0	-0.035224	2.847543	0.001491
40.520	13:03:38.386	43.462280365	1.273088275	0.	-9.774414	-0.023438	0.947266	0.731445	-0.141602	-0.530762	0.028076	0.007812	0.014893	-6.4e-05	0.600514	-0.07441	-0.157973	-0.446697	-8	4	0	-0.035404	2.846994	0.001676
40.570	13:03:38.436	43.462280365	1.273088275	0.	-9.793945	0.008789	0.932617	0.750488	-0.131348	-0.528809	0.026367	0.007812	0.010498	-6.4e-05	0.600514	-0.07441	-0.157973	-0.445562	-8	4	0	-0.035115	2.846056	0.001699
40.620	13:03:38.486	43.462280365	1.273088275	0.	-9.757812	-0.001953	0.954102	0.744141	-0.133301	-0.520996	0.0271	0.009033	0.01416	-0.000142	0.604298	-0.079209	-0.155068	-0.446697	-8	4	0	-0.034521	2.846941	0.001529
40.670	13:03:38.536	43.462280365	1.273088275	0.	-9.771484	-0.011719	0.949219	0.740234	-0.133301	-0.524902	0.026367	0.007812	0.010986	-0.000142	0.604298	-0.079209	-0.155068	-0.446697	-8	4	0	-0.034117	2.85124	0.001476
40.720	13:03:38.586	43.462280547	1.273088394	0.	-9.767578	-0.003906	0.932617	0.727539	-0.135254	-0.528809	0.026367	0.008301	0.010986	-0.000793	0.608794	-0.080564	-0.156598	-0.446697	-7	1	0	-0.03388	2.849164	0.001329
40.770	13:03:38.636	43.462280547	1.273088394	0.	-9.757812	-0.013672	0.939453	0.729492	-0.129395	-0.515137	0.0271	0.008301	0.013184	-0.000793	0.608794	-0.080564	-0.156598	-0.445562	-7	1	0	-0.03388	2.849164	0.001329
40.820	13:03:38.686	43.462280547	1.273088394	0.	-9.795898	-0.011719	0.952148	0.742188	-0.137695	-0.534668	0.026367	0.008301	0.010498	-0.001416	0.611679	-0.079075	-0.157784	-0.445562	-7	1	0	-0.034922	2.849893	0.000365
40.870	13:03:38.736	43.462280547	1.273088394	0.	-9.774414	-0.006836	0.949219	0.73584	-0.139648	-0.520996	0.0271	0.008301	0.015381	-0.001416	0.611679	-0.079075	-0.157784	-0.445562	-7	1	0	-0.03529	2.848488	0.000121
