# Wind Estimator
#
# Q = diag( 1.00000000 1.00000000 1.00000000 0.01000000 0.01000000 0.01000000 0.00000001 )
# R = diag( 0.25000000 0.25000000 0.25000000 0.25000000 0.00000400 )
# ki = 0.00000
# alpha = 0.50000
# beta = 2.00000
#
p q r ax ay az q1 q2 q3 q4 vkx vky vkz va aoa u v w wx wy wz vas t
0.00197 0.06218 0.19252 -2.908 1.366 -2.713 -0.8653 -0.1159 -0.0981 -0.4776 6.53647 14.59825 -0.10779 15.74792 0.01182 13.505 3.571 0.160 2.278 1.152 -0.461 1.129 84100
-0.00044 0.06532 0.19281 -2.918 1.312 -2.550 -0.8602 -0.1123 -0.0974 -0.4878 6.32201 14.70033 -0.10707 15.80413 0.01227 13.564 3.488 0.167 2.251 1.189 -0.456 1.129 84200
-0.00242 0.06218 0.19312 -3.115 1.424 -2.725 -0.8545 -0.1144 -0.1010 -0.4966 5.92610 14.86449 -0.11655 15.87481 0.01254 13.600 3.558 0.172 2.222 1.218 -0.463 1.128 84300
-0.00878 0.06532 0.19516 -2.979 1.196 -2.745 -0.8489 -0.1104 -0.1000 -0.5072 5.71013 14.95204 -0.11810 15.85471 0.01175 13.628 3.452 0.161 2.197 1.249 -0.459 1.127 84400
-0.00640 0.06436 0.19490 -3.158 1.270 -2.787 -0.8428 -0.1124 -0.1033 -0.5161 5.30434 15.10849 -0.12647 15.74682 0.01131 13.591 3.476 0.156 2.152 1.297 -0.457 1.126 84500
-0.01212 0.06628 0.19441 -3.227 0.951 -2.803 -0.8368 -0.1084 -0.1020 -0.5269 5.08082 15.18717 -0.12938 15.75950 0.01250 13.625 3.353 0.171 2.114 1.340 -0.452 1.125 84600
-0.00987 0.06532 0.19318 -3.299 1.176 -2.865 -0.8305 -0.1099 -0.1053 -0.5358 4.67235 15.32210 -0.13807 15.84842 0.01249 13.671 3.406 0.172 2.080 1.372 -0.458 1.125 84700
-0.01023 0.06529 0.19224 -3.213 0.942 -2.741 -0.8242 -0.1057 -0.1040 -0.5465 4.44779 15.39204 -0.14093 16.07013 0.01261 13.801 3.345 0.173 2.076 1.375 -0.464 1.125 84800
-0.00689 0.06531 0.19187 -3.293 0.836 -2.760 -0.8175 -0.1074 -0.1073 -0.5555 4.03378 15.51098 -0.14999 15.80446 0.01470 13.712 3.338 0.205 2.026 1.416 -0.470 1.123 84900
-0.00833 0.06846 0.19206 -3.197 0.860 -2.736 -0.8107 -0.1034 -0.1060 -0.5665 3.80480 15.57104 -0.15182 15.80926 0.01392 13.743 3.198 0.192 1.986 1.455 -0.465 1.123 85000
0.00046 0.06628 0.19197 -3.339 0.710 -2.814 -0.8033 -0.1052 -0.1095 -0.5759 3.38356 15.66966 -0.16218 15.82610 0.01336 13.762 3.206 0.185 1.943 1.491 -0.467 1.122 85100
-0.00170 0.07065 0.19227 -3.279 0.606 -2.884 -0.7957 -0.1015 -0.1084 -0.5872 3.15398 15.71756 -0.16395 15.82269 0.01172 13.800 3.049 0.163 1.906 1.525 -0.456 1.121 85200
-0.00368 0.06749 0.19260 -3.439 0.706 -2.915 -0.7881 -0.1033 -0.1120 -0.5964 2.72753 15.79848 -0.17862 15.86071 0.01371 13.832 3.062 0.191 1.866 1.553 -0.461 1.120 85300
-0.01226 0.07064 0.19472 -3.231 0.462 -2.715 -0.7800 -0.0993 -0.1105 -0.6078 2.49291 15.83673 -0.18244 15.72283 0.01299 13.813 2.871 0.181 1.816 1.596 -0.449 1.119 85400
-0.00988 0.06945 0.19450 -3.436 0.353 -2.833 -0.7716 -0.1005 -0.1140 -0.6177 2.06515 15.89149 -0.20106 15.84905 0.01133 13.873 2.869 0.157 1.780 1.623 -0.447 1.118 85500
-0.01460 0.07065 0.19416 -3.350 0.257 -2.781 -0.7630 -0.0963 -0.1123 -0.6293 1.82906 15.91699 -0.20480 15.88365 0.01326 13.931 2.706 0.185 1.753 1.644 -0.442 1.118 85600
-0.01221 0.07067 0.19394 -3.477 0.217 -2.957 -0.7539 -0.0977 -0.1157 -0.6393 1.39069 15.95473 -0.23011 15.77872 0.01477 13.907 2.661 0.207 1.704 1.676 -0.447 1.117 85700
-0.01353 0.07162 0.19317 -3.344 0.100 -2.996 -0.7446 -0.0936 -0.1139 -0.6511 1.15022 15.97120 -0.23623 15.87887 0.01344 13.982 2.490 0.188 1.677 1.696 -0.442 1.116 85800
-0.01139 0.07285 0.19299 -3.414 0.143 -2.862 -0.7350 -0.0949 -0.1173 -0.6611 0.71758 15.99236 -0.25267 15.84350 0.01261 13.992 2.449 0.178 1.638 1.719 -0.442 1.116 85900
-0.01259 0.07600 0.19320 -3.295 0.065 -2.964 -0.7249 -0.0908 -0.1154 -0.6730 0.47926 15.99760 -0.25865 15.93273 0.01480 14.068 2.262 0.208 1.617 1.732 -0.441 1.115 86000
-0.00609 0.07381 0.19247 -3.449 -0.199 -2.961 -0.7146 -0.0920 -0.1188 -0.6832 0.04787 15.99126 -0.28210 15.83505 0.01307 14.046 2.194 0.185 1.576 1.755 -0.440 1.115 86100
-0.00716 0.07696 0.19365 -3.392 -0.270 -2.977 -0.7038 -0.0882 -0.1171 -0.6951 -0.18788 15.98383 -0.28793 15.71801 0.01355 14.027 1.946 0.192 1.524 1.787 -0.427 1.114 86200
-0.01011 0.07379 0.19415 -3.437 -0.220 -2.943 -0.6932 -0.0894 -0.1206 -0.7050 -0.62185 15.96308 -0.32068 15.68865 0.01400 14.026 1.866 0.198 1.467 1.818 -0.424 1.113 86300
-0.01784 0.07695 0.19522 -3.070 -0.385 -2.888 -0.6817 -0.0853 -0.1184 -0.7169 -0.85442 15.94156 -0.32773 15.73340 0.01296 14.069 1.623 0.183 1.427 1.843 -0.412 1.112 86400
-0.01448 0.07792 0.19491 -3.414 -0.438 -2.800 -0.6701 -0.0862 -0.1217 -0.7271 -1.28655 15.89814 -0.35452 15.64070 0.01433 14.046 1.521 0.203 1.369 1.872 -0.409 1.111 86500
-0.02209 0.07693 0.19498 -3.212 -0.554 -2.852 -0.6579 -0.0821 -0.1193 -0.7390 -1.52335 15.87014 -0.36082 15.86775 0.01518 14.166 1.304 0.214 1.353 1.881 -0.408 1.111 86600
-0.01889 0.07791 0.19347 -3.320 -0.644 -2.980 -0.6459 -0.0828 -0.1225 -0.7489 -1.95164 15.80206 -0.39944 15.58701 0.01439 14.065 1.181 0.205 1.291 1.909 -0.404 1.110 86700
-0.01911 0.07594 0.19357 -3.117 -0.570 -3.006 -0.6334 -0.0786 -0.1201 -0.7604 -2.18497 15.75975 -0.41240 15.66168 0.01522 14.103 0.929 0.215 1.249 1.930 -0.397 1.109 86800
-0.01670 0.07691 0.19339 -3.303 -0.703 -2.950 -0.6212 -0.0795 -0.1235 -0.7698 -2.61469 15.67036 -0.44300 15.68867 0.01535 14.125 0.851 0.217 1.210 1.945 -0.401 1.109 86900
-0.01812 0.07788 0.19365 -3.063 -0.967 -2.868 -0.6084 -0.0755 -0.1211 -0.7807 -2.84955 15.61757 -0.45118 15.74516 0.01547 14.161 0.624 0.219 1.185 1.956 -0.398 1.108 87000
-0.01339 0.07469 0.19440 -3.224 -0.906 -2.927 -0.5957 -0.0764 -0.1244 -0.7899 -3.26784 15.51111 -0.48508 15.49346 0.01524 14.059 0.505 0.217 1.119 1.980 -0.394 1.107 87100
-0.01481 0.07688 0.19466 -3.020 -0.939 -2.873 -0.5823 -0.0725 -0.1220 -0.8005 -3.49470 15.44412 -0.48995 15.59744 0.01554 14.095 0.258 0.219 1.079 1.996 -0.387 1.107 87200
-0.01772 0.07370 0.19517 -3.148 -1.142 -2.907 -0.5695 -0.0734 -0.1255 -0.8091 -3.91103 15.31167 -0.52472 15.62609 0.01526 14.111 0.180 0.216 1.044 2.006 -0.391 1.106 87300
-0.02640 0.07588 0.19636 -3.051 -0.962 -2.960 -0.5563 -0.0694 -0.1226 -0.8189 -4.13728 15.23501 -0.53059 15.60187 0.01333 14.102 -0.046 0.189 1.012 2.018 -0.381 1.106 87400
-0.02182 0.07465 0.19588 -3.091 -1.177 -2.867 -0.5438 -0.0699 -0.1257 -0.8268 -4.54264 15.08431 -0.56282 15.42427 0.01372 14.018 -0.129 0.195 0.952 2.035 -0.376 1.105 87500
-0.03049 0.07050 0.19707 -2.839 -1.213 -2.895 -0.5306 -0.0659 -0.1226 -0.8361 -4.76079 14.99609 -0.56927 15.52803 0.01631 14.046 -0.348 0.229 0.918 2.046 -0.376 1.104 87600
-0.02630 0.07145 0.19541 -2.967 -1.265 -2.890 -0.5181 -0.0664 -0.1254 -0.8435 -5.15529 14.83386 -0.59123 15.46169 0.01555 14.017 -0.409 0.219 0.873 2.056 -0.379 1.104 87700
-0.02746 0.06607 0.19561 -2.726 -1.383 -2.894 -0.5055 -0.0626 -0.1224 -0.8518 -5.36971 14.73865 -0.59795 15.38442 0.01526 13.966 -0.614 0.215 0.822 2.069 -0.373 1.103 87800
-0.02516 0.06825 0.19443 -2.711 -1.432 -2.825 -0.4935 -0.0632 -0.1255 -0.8583 -5.75957 14.55265 -0.61206 15.68335 0.01426 14.096 -0.615 0.199 0.822 2.066 -0.382 1.103 87900
-0.02424 0.06728 0.19533 -2.751 -1.458 -2.846 -0.4814 -0.0596 -0.1226 -0.8658 -5.96851 14.44643 -0.61520 15.57850 0.01422 14.057 -0.762 0.202 0.807 2.069 -0.380 1.103 88000
-0.02303 0.06286 0.19527 -2.612 -1.623 -2.658 -0.4699 -0.0602 -0.1257 -0.8717 -6.34321 14.24129 -0.62974 15.50831 0.01577 14.021 -0.763 0.222 0.779 2.071 -0.389 1.102 88100
-0.02321 0.06287 0.19531 -2.628 -1.484 -2.616 -0.4583 -0.0567 -0.1228 -0.8784 -6.54645 14.12945 -0.63024 15.47733 0.01545 13.995 -0.902 0.217 0.749 2.075 -0.388 1.102 88200
-0.02395 0.05748 0.19548 -2.502 -1.702 -2.749 -0.4474 -0.0571 -0.1258 -0.8836 -6.90677 13.91422 -0.63595 15.31902 0.01642 13.917 -0.901 0.231 0.695 2.079 -0.391 1.101 88300
-0.03358 0.05651 0.19674 -2.479 -1.619 -2.683 -0.4362 -0.0537 -0.1223 -0.8899 -7.09702 13.79047 -0.63796 15.39516 0.01844 13.928 -1.031 0.257 0.662 2.082 -0.398 1.101 88400
-0.02801 0.05867 0.19609 -2.501 -1.739 -2.592 -0.4255 -0.0543 -0.1249 -0.8946 -7.44732 13.56198 -0.63894 15.42007 0.01571 13.942 -1.001 0.219 0.634 2.082 -0.404 1.100 88500
-0.03691 0.05330 0.19528 -2.396 -1.642 -2.552 -0.4147 -0.0511 -0.1213 -0.9004 -7.63645 13.43715 -0.63559 15.37822 0.01622 13.916 -1.111 0.227 0.604 2.084 -0.406 1.100 88600
-0.03272 0.05547 0.19357 -2.467 -1.716 -2.466 -0.4046 -0.0515 -0.1238 -0.9046 -7.97211 13.19844 -0.62318 15.13660 0.01516 13.803 -1.085 0.212 0.535 2.086 -0.403 1.099 88700
-0.03301 0.04792 0.19261 -2.289 -1.803 -2.629 -0.3943 -0.0482 -0.1203 -0.9098 -8.15119 13.06780 -0.62427 15.24623 0.01776 13.824 -1.190 0.246 0.494 2.087 -0.406 1.098 88800
-0.02963 0.05009 0.19223 -2.249 -1.816 -2.505 -0.3846 -0.0487 -0.1228 -0.9136 -8.47305 12.82259 -0.60655 15.36480 0.01753 13.885 -1.128 0.243 0.475 2.085 -0.416 1.098 88900
-0.02773 0.04913 0.19098 -2.129 -1.791 -2.541 -0.3747 -0.0457 -0.1195 -0.9183 -8.64342 12.68444 -0.60121 15.09677 0.01682 13.756 -1.226 0.234 0.414 2.084 -0.410 1.097 89000
-0.02325 0.04594 0.19143 -2.299 -1.933 -2.626 -0.3654 -0.0463 -0.1224 -0.9216 -8.95271 12.42620 -0.58475 14.94998 0.01674 13.674 -1.181 0.231 0.336 2.082 -0.405 1.096 89100
-0.02341 0.04595 0.19143 -2.065 -1.932 -2.450 -0.3560 -0.0436 -0.1194 -0.9258 -9.11872 12.28241 -0.57794 15.22562 0.01733 13.775 -1.244 0.237 0.315 2.082 -0.408 1.096 89200
-0.02498 0.04373 0.19266 -2.124 -1.986 -2.434 -0.3469 -0.0443 -0.1223 -0.9288 -9.42002 12.01560 -0.55396 15.15860 0.01651 13.764 -1.163 0.228 0.282 2.079 -0.410 1.096 89300
-0.03263 0.04253 0.19362 -1.973 -2.032 -2.405 -0.3376 -0.0416 -0.1189 -0.9328 -9.58339 11.86764 -0.54612 15.25028 0.01698 13.799 -1.207 0.234 0.269 2.078 -0.412 1.096 89400
-0.02817 0.04470 0.19210 -1.970 -1.988 -2.470 -0.3287 -0.0420 -0.1213 -0.9357 -9.86400 11.59689 -0.52397 15.19497 0.01883 13.788 -1.126 0.260 0.244 2.072 -0.421 1.095 89500
-0.03499 0.03935 0.19196 -1.904 -1.895 -2.481 -0.3197 -0.0394 -0.1178 -0.9394 -10.01923 11.44700 -0.51652 15.12850 0.01795 13.752 -1.179 0.248 0.210 2.067 -0.421 1.095 89600
-0.03040 0.04251 0.19140 -2.021 -2.023 -2.406 -0.3109 -0.0397 -0.1201 -0.9420 -10.29117 11.16777 -0.48454 15.02347 0.01674 13.707 -1.103 0.231 0.161 2.059 -0.417 1.094 89700
-0.02974 0.03619 0.19005 -1.840 -1.979 -2.462 -0.3020 -0.0371 -0.1166 -0.9454 -10.43485 11.01455 -0.47764 15.03640 0.01626 13.698 -1.161 0.224 0.120 2.053 -0.409 1.094 89800
-0.02516 0.03934 0.18948 -1.791 -2.020 -2.305 -0.2936 -0.0376 -0.1192 -0.9477 -10.69506 10.73197 -0.44365 15.10754 0.01813 13.738 -1.071 0.249 0.092 2.047 -0.411 1.093 89900
-0.02543 0.03839 0.18850 -1.737 -1.867 -2.454 -0.2849 -0.0352 -0.1160 -0.9509 -10.83890 10.57431 -0.43771 14.99310 0.01898 13.686 -1.122 0.262 0.047 2.037 -0.409 1.093 90000
-0.01890 0.03739 0.18767 -1.788 -2.017 -2.379 -0.2767 -0.0357 -0.1188 -0.9529 -11.08805 10.28249 -0.40549 14.98015 0.01697 13.682 -1.031 0.233 0.004 2.028 -0.403 1.092 90100
-0.02038 0.03742 0.18684 -1.736 -2.039 -2.469 -0.2682 -0.0334 -0.1159 -0.9558 -11.22321 10.12199 -0.39536 14.95606 0.01709 13.664 -1.076 0.235 -0.040 2.018 -0.394 1.092 90200
-0.02112 0.03618 0.18696 -1.772 -1.899 -2.503 -0.2601 -0.0339 -0.1188 -0.9576 -11.45824 9.83161 -0.36484 14.78313 0.01801 13.591 -1.007 0.248 -0.109 2.000 -0.386 1.091 90300
-0.02538 0.03620 0.18747 -1.620 -2.125 -2.563 -0.2516 -0.0317 -0.1156 -0.9604 -11.58810 9.66658 -0.35917 14.74164 0.01724 13.549 -1.068 0.235 -0.177 1.983 -0.373 1.090 90400
-0.02202 0.03936 0.18706 -1.686 -2.129 -2.399 -0.2434 -0.0320 -0.1181 -0.9622 -11.81153 9.37013 -0.32566 14.92606 0.01744 13.635 -0.983 0.237 -0.209 1.975 -0.369 1.090 90500
-0.02546 0.03524 0.18623 -1.560 -1.981 -2.448 -0.2348 -0.0298 -0.1149 -0.9648 -11.93174 9.20549 -0.31624 15.00795 0.01792 13.678 -1.018 0.245 -0.226 1.970 -0.366 1.089 90600
-0.02222 0.03838 0.18485 -1.667 -2.145 -2.411 -0.2267 -0.0302 -0.1175 -0.9664 -12.14933 8.90165 -0.28781 14.86269 0.01873 13.631 -0.929 0.257 -0.269 1.954 -0.363 1.089 90700
-0.02155 0.03426 0.18349 -1.578 -2.132 -2.569 -0.2184 -0.0280 -0.1144 -0.9687 -12.26963 8.73312 -0.27983 14.84390 0.01725 13.613 -0.970 0.236 -0.311 1.939 -0.353 1.088 90800
-0.01681 0.03742 0.18413 -1.487 -2.153 -2.456 -0.2104 -0.0283 -0.1173 -0.9701 -12.47253 8.42447 -0.24834 15.03671 0.01880 13.712 -0.866 0.257 -0.323 1.934 -0.355 1.088 90900
-0.01832 0.03623 0.18305 -1.512 -2.062 -2.559 -0.2021 -0.0261 -0.1144 -0.9723 -12.58517 8.25345 -0.24169 14.85876 0.01760 13.643 -0.904 0.243 -0.363 1.917 -0.344 1.088 91000
-0.01060 0.03621 0.18206 -1.439 -2.142 -2.485 -0.1944 -0.0264 -0.1174 -0.9735 -12.77747 7.94057 -0.21638 14.92546 0.01933 13.678 -0.806 0.265 -0.392 1.904 -0.344 1.087 91100
-0.01074 0.03527 0.18204 -1.343 -2.233 -2.545 -0.1862 -0.0244 -0.1148 -0.9755 -12.87967 7.76817 -0.20942 14.70206 0.01756 13.574 -0.858 0.241 -0.455 1.876 -0.328 1.086 91200
-0.01052 0.03622 0.18203 -1.331 -2.286 -2.606 -0.1784 -0.0247 -0.1180 -0.9766 -13.06195 7.44698 -0.18083 14.83046 0.01929 13.629 -0.768 0.263 -0.493 1.858 -0.325 1.086 91300
-0.01696 0.03624 0.18282 -1.282 -2.213 -2.634 -0.1701 -0.0229 -0.1150 -0.9784 -13.16189 7.27230 -0.17216 14.74507 0.01956 13.592 -0.817 0.268 -0.542 1.834 -0.316 1.085 91400
-0.01360 0.03939 0.18241 -1.345 -2.304 -2.445 -0.1619 -0.0230 -0.1179 -0.9795 -13.33805 6.94742 -0.14896 14.81452 0.01736 13.632 -0.731 0.237 -0.579 1.817 -0.308 1.085 91500
-0.01605 0.03625 0.18170 -1.273 -2.332 -2.514 -0.1535 -0.0210 -0.1150 -0.9812 -13.43242 6.77021 -0.14066 14.76406 0.01932 13.611 -0.779 0.265 -0.621 1.794 -0.300 1.084 91600
-0.01366 0.03941 0.18141 -1.158 -2.336 -2.531 -0.1452 -0.0210 -0.1180 -0.9821 -13.59111 6.44093 -0.11736 14.73875 0.01992 13.604 -0.707 0.272 -0.666 1.769 -0.295 1.084 91700
-0.01295 0.03628 0.18029 -1.094 -2.416 -2.614 -0.1367 -0.0189 -0.1151 -0.9837 -13.67476 6.25802 -0.11401 14.81653 0.01903 13.634 -0.746 0.260 -0.696 1.753 -0.286 1.083 91800
-0.00729 0.03845 0.18057 -1.018 -2.423 -2.473 -0.1287 -0.0190 -0.1182 -0.9844 -13.82653 5.92882 -0.09857 14.69779 0.01850 13.595 -0.676 0.253 -0.744 1.725 -0.278 1.083 91900
-0.00961 0.03848 0.18082 -1.043 -2.476 -2.544 -0.1204 -0.0171 -0.1156 -0.9858 -13.90910 5.74499 -0.09174 14.99283 0.01927 13.727 -0.688 0.263 -0.746 1.724 -0.277 1.083 92000
-0.00080 0.03943 0.18068 -1.016 -2.534 -2.647 -0.1124 -0.0171 -0.1189 -0.9864 -14.04518 5.40757 -0.07049 14.98155 0.01651 13.755 -0.583 0.228 -0.755 1.718 -0.271 1.083 92100
-0.00191 0.03945 0.18079 -0.932 -2.395 -2.627 -0.1040 -0.0154 -0.1166 -0.9876 -14.11795 5.22003 -0.06683 14.74479 0.01933 13.652 -0.634 0.267 -0.799 1.686 -0.262 1.082 92200
-0.00276 0.04064 0.18215 -0.933 -2.474 -2.527 -0.0959 -0.0154 -0.1199 -0.9880 -14.24747 4.88260 -0.05251 14.98926 0.02013 13.767 -0.539 0.276 -0.809 1.677 -0.267 1.082 92300
-0.00606 0.04067 0.18253 -0.959 -2.343 -2.577 -0.0875 -0.0135 -0.1173 -0.9891 -14.31721 4.69491 -0.04567 14.76526 0.01910 13.681 -0.589 0.264 -0.851 1.644 -0.256 1.081 92400
-0.00464 0.04261 0.18237 -0.959 -2.507 -2.598 -0.0792 -0.0132 -0.1206 -0.9894 -14.43184 4.34537 -0.03008 14.91730 0.01836 13.753 -0.501 0.253 -0.872 1.627 -0.252 1.081 92500
-0.00697 0.03947 0.18263 -0.755 -2.476 -2.661 -0.0705 -0.0113 -0.1179 -0.9905 -14.49210 4.15307 -0.02665 14.93142 0.01733 13.768 -0.538 0.240 -0.891 1.613 -0.242 1.080 92600
-0.00459 0.04383 0.18234 -0.731 -2.548 -2.704 -0.0623 -0.0111 -0.1211 -0.9906 -14.59588 3.80423 -0.00964 14.91130 0.01883 13.777 -0.456 0.261 -0.916 1.591 -0.239 1.080 92700
-0.00377 0.04166 0.18219 -0.760 -2.557 -2.613 -0.0536 -0.0092 -0.1183 -0.9915 -14.65522 3.60875 -0.00741 14.87272 0.02039 13.764 -0.500 0.282 -0.945 1.564 -0.234 1.080 92800
0.00176 0.04384 0.18150 -0.662 -2.680 -2.646 -0.0454 -0.0088 -0.1218 -0.9915 -14.74311 3.25353 0.00926 14.96290 0.01891 13.815 -0.411 0.261 -0.964 1.546 -0.231 1.079 92900
-0.00154 0.04168 0.18188 -0.567 -2.490 -2.635 -0.0368 -0.0069 -0.1192 -0.9922 -14.78600 3.05492 0.01301 14.85910 0.01768 13.773 -0.458 0.245 -0.996 1.518 -0.217 1.079 93000
0.00703 0.04384 0.18178 -0.587 -2.746 -2.594 -0.0286 -0.0066 -0.1229 -0.9920 -14.86597 2.69271 0.02171 14.90594 0.01800 13.804 -0.373 0.249 -1.022 1.491 -0.212 1.078 93100
0.00493 0.04386 0.18201 -0.500 -2.558 -2.647 -0.0199 -0.0049 -0.1206 -0.9925 -14.90686 2.49227 0.02222 14.99332 0.01756 13.849 -0.408 0.244 -1.037 1.477 -0.204 1.078 93200
0.00408 0.04481 0.18337 -0.387 -2.655 -2.755 -0.0117 -0.0045 -0.1242 -0.9922 -14.97537 2.12969 0.03150 15.02788 0.01864 13.888 -0.318 0.259 -1.051 1.460 -0.206 1.078 93300
-0.00117 0.04385 0.18401 -0.336 -2.668 -2.645 -0.0027 -0.0028 -0.1215 -0.9926 -15.01023 1.92692 0.03169 14.97578 0.01775 13.872 -0.363 0.248 -1.072 1.436 -0.199 1.077 93400
0.00013 0.04699 0.18485 -0.273 -2.757 -2.623 0.0058 -0.0023 -0.1249 -0.9922 -15.06477 1.56038 0.03958 14.99415 0.01865 13.894 -0.287 0.260 -1.093 1.409 -0.200 1.077 93500
-0.00100 0.04481 0.18496 -0.176 -2.697 -2.655 0.0148 -0.0007 -0.1221 -0.9924 -15.09134 1.35683 0.03988 14.94974 0.01627 13.878 -0.342 0.227 -1.119 1.379 -0.188 1.077 93600
0.00018 0.04917 0.18483 -0.156 -2.852 -2.613 0.0233 -0.0001 -0.1256 -0.9918 -15.13385 0.98454 0.04967 15.10704 0.01777 13.965 -0.250 0.248 -1.128 1.365 -0.191 1.076 93700
0.00003 0.04601 0.18481 -0.212 -2.703 -2.689 0.0320 0.0016 -0.1229 -0.9919 -15.15501 0.77645 0.04963 14.86677 0.01804 13.870 -0.312 0.253 -1.164 1.316 -0.181 1.076 93800
0.00435 0.04794 0.18427 -0.121 -2.799 -2.632 0.0404 0.0023 -0.1265 -0.9911 -15.17740 0.40033 0.05810 14.98429 0.01686 13.922 -0.232 0.235 -1.188 1.284 -0.178 1.075 93900
0.00007 0.04698 0.18478 -0.050 -2.750 -2.747 0.0494 0.0040 -0.1237 -0.9911 -15.18808 0.19184 0.05728 14.97159 0.01716 13.923 -0.284 0.240 -1.211 1.252 -0.170 1.075 94000
0.00887 0.05012 0.18464 -0.122 -2.930 -2.577 0.0577 0.0047 -0.1273 -0.9902 -15.20245 -0.18529 0.06954 14.97849 0.01742 13.941 -0.204 0.244 -1.235 1.215 -0.168 1.074 94100
0.00764 0.04915 0.18599 0.062 -2.731 -2.701 0.0669 0.0062 -0.1247 -0.9899 -15.20535 -0.39242 0.06828 15.17140 0.01932 14.034 -0.240 0.270 -1.238 1.208 -0.172 1.074 94200
0.00700 0.05010 0.18708 0.069 -2.844 -2.722 0.0754 0.0072 -0.1284 -0.9888 -15.20575 -0.77262 0.06853 15.08299 0.01830 14.022 -0.159 0.258 -1.253 1.179 -0.176 1.074 94300
0.00054 0.04914 0.18788 0.176 -2.750 -2.798 0.0844 0.0087 -0.1256 -0.9884 -15.20101 -0.98088 0.06655 15.08416 0.01724 14.025 -0.208 0.243 -1.268 1.153 -0.171 1.073 94400
0.00087 0.05107 0.18885 0.046 -2.874 -2.622 0.0929 0.0099 -0.1291 -0.9872 -15.18266 -1.36166 0.07712 15.16380 0.01689 14.079 -0.118 0.238 -1.278 1.133 -0.172 1.073 94500
0.00071 0.05011 0.18882 0.126 -2.663 -2.694 0.1022 0.0115 -0.1261 -0.9867 -15.16697 -1.57223 0.07953 15.10415 0.01757 14.060 -0.170 0.249 -1.293 1.104 -0.165 1.073 94600
0.00092 0.05227 0.18882 0.288 -2.851 -2.724 0.1108 0.0125 -0.1297 -0.9853 -15.13398 -1.95730 0.07799 15.15618 0.01656 14.096 -0.085 0.234 -1.305 1.079 -0.166 1.072 94700
0.00075 0.05009 0.18880 0.383 -2.828 -2.688 0.1198 0.0139 -0.1266 -0.9846 -15.11330 -2.17489 0.07836 15.18592 0.01845 14.119 -0.118 0.261 -1.314 1.057 -0.166 1.072 94800
0.00410 0.05226 0.18839 0.545 -2.983 -2.636 0.1284 0.0151 -0.1300 -0.9830 -15.06635 -2.55651 0.08778 15.14318 0.01874 14.116 -0.040 0.265 -1.328 1.020 -0.169 1.072 94900
0.00174 0.05105 0.18865 0.590 -2.810 -2.608 0.1378 0.0165 -0.1269 -0.9822 -15.03509 -2.76735 0.08767 15.04319 0.01613 14.071 -0.111 0.229 -1.350 0.973 -0.155 1.071 95000
0.00961 0.05322 0.18889 0.506 -2.847 -2.774 0.1464 0.0179 -0.1306 -0.9804 -14.96942 -3.14951 0.08932 15.07086 0.01766 14.090 -0.046 0.250 -1.368 0.927 -0.154 1.071 95100
0.00726 0.05226 0.18916 0.548 -2.796 -2.792 0.1558 0.0193 -0.1279 -0.9793 -14.92829 -3.36333 0.08565 15.11984 0.01777 14.115 -0.102 0.252 -1.382 0.893 -0.149 1.070 95200
0.00530 0.05321 0.18944 0.741 -2.876 -2.693 0.1644 0.0208 -0.1317 -0.9773 -14.84733 -3.75068 0.08958 15.17634 0.01810 14.155 -0.017 0.256 -1.391 0.862 -0.154 1.070 95300
-0.00118 0.05224 0.19024 0.765 -2.851 -2.757 0.1738 0.0220 -0.1285 -0.9761 -14.79501 -3.96525 0.08565 15.28632 0.01791 14.214 -0.048 0.255 -1.394 0.852 -0.156 1.070 95400
0.00133 0.05538 0.19092 0.789 -2.798 -2.743 0.1823 0.0233 -0.1318 -0.9741 -14.70239 -4.34605 0.09513 15.18181 0.01595 14.189 0.030 0.228 -1.404 0.816 -0.154 1.069 95500
-0.00200 0.05417 0.19131 0.819 -2.769 -2.763 0.1917 0.0245 -0.1284 -0.9727 -14.64880 -4.55514 0.09644 15.05564 0.01789 14.132 -0.044 0.255 -1.421 0.761 -0.145 1.069 95600
0.00039 0.05634 0.19103 0.874 -2.952 -2.649 0.2005 0.0260 -0.1316 -0.9705 -14.53576 -4.93476 0.09889 15.17850 0.01635 14.190 0.034 0.232 -1.431 0.725 -0.145 1.068 95700
-0.00101 0.05415 0.19117 0.952 -2.826 -2.773 0.2100 0.0272 -0.1281 -0.9689 -14.47122 -5.14459 0.09457 15.07177 0.01636 14.150 -0.041 0.233 -1.445 0.674 -0.134 1.068 95800
0.00453 0.05632 0.19048 1.122 -2.808 -2.625 0.2186 0.0288 -0.1315 -0.9665 -14.34575 -5.52344 0.09904 15.14181 0.01650 14.186 0.034 0.234 -1.455 0.632 -0.134 1.067 95900
0.00120 0.05535 0.19087 1.127 -2.668 -2.741 0.2283 0.0299 -0.1282 -0.9646 -14.27006 -5.72699 0.09616 15.46750 0.01661 14.343 0.010 0.236 -1.451 0.648 -0.139 1.067 96000
0.00880 0.05727 0.19090 1.176 -2.735 -2.697 0.2369 0.0317 -0.1318 -0.9620 -14.12727 -6.09935 0.10385 15.23468 0.01593 14.272 0.088 0.229 -1.456 0.613 -0.139 1.067 96100
